,SID,NAME,ISO,YEAR,BASIN,SUB BASIN,NATURE,ISO_TIME,COORDS,TOTAL_HRS,DAY_HRS,NIGHT_HRS,USA_SSHS,WIND_CALC_MEAN,PRES_CALC_MEAN,STORM_SPD_MEAN,STORM_DR_MEAN,V_LAND_KN,34KN_POP,34KN_ASSETS,64KN_POP,64KN_ASSETS,96KN_POP,96KN_ASSETS,CPI,TOTAL_DAMAGE_(000$),TOTAL_DEATHS,"Air transport, freight (million ton-km)",Arable land (hectares per person),Cereal yield (kg per hectare),Food production index (2004-2006 = 100),GDP growth (annual %),GDP per capita (constant 2010 US$),Net flows from UN agencies US$,"Life expectancy at birth, total (years)",Mobile cellular subscriptions (per 100 people),Population density (people per sq. km of land area),Adjusted savings: education expenditure (% of GNI),Rural population (% of total population),Income_level_Final,TOTAL_AFFECTED,"Population, total",Population_2000,Population_2005,Population_2010,Population_2015,Population_2020,pop_max_34,pop_max_50,pop_max_64,Numeric,YEAR_tiff,coef_year,YEAR_tiff_c,pop_max_34_adj,pop_max_50_adj,pop_max_64_adj
459,2002258N10300,ISIDORE,MEX,2002,NAm,GM,TS,"['2002-09-21 12:00:00', '2002-09-21 18:00:00', '2002-09-21 21:00:00', '2002-09-22 00:00:00', '2002-09-22 03:00:00', '2002-09-22 06:00:00', '2002-09-22 09:00:00', '2002-09-22 12:00:00', '2002-09-22 15:00:00', '2002-09-22 18:00:00', '2002-09-22 21:00:00', '2002-09-23 00:00:00', '2002-09-23 03:00:00', '2002-09-23 06:00:00', '2002-09-23 09:00:00', '2002-09-23 12:00:00', '2002-09-23 15:00:00', '2002-09-23 18:00:00', '2002-09-23 21:00:00', '2002-09-24 00:00:00', '2002-09-24 03:00:00', '2002-09-24 06:00:00', '2002-09-24 09:00:00', '2002-09-24 12:00:00', '2002-09-24 15:00:00', '2002-09-21 15:00:00', '2002-09-24 18:00:00', '2002-09-24 21:00:00', '2002-09-25 00:00:00']","[[22.0, -85.8], [21.9, -86.1], [22.0, -86.25], [22.1, -86.5], [22.07, -86.92], [22.0, -87.4], [21.96, -87.81], [21.9, -88.2], [21.79, -88.55], [21.6, -88.9], [21.3, -89.3], [21.0, -89.4], [20.79, -89.51], [20.6, -89.6], [20.3, -89.63], [20.1, -89.6], [20.15, -89.51], [20.3, -89.4], [20.38, -89.32], [20.5, -89.3], [20.71, -89.38], [21.0, -89.5], [21.36, -89.61], [21.7, -89.7], [21.89, -89.77], [21.91, -85.97], [22.1, -89.8], [22.49, -89.76], [23.0, -89.7]]",12,0,12,0,77.55172414,959.9655172,5.620689655,213.9310345,117.3,3603248.0,51532593449.0,2064003.0,31621838734.0,1402837.0,16736526689.0,70.35781897,640000.0,13.0,341.598,0.227998772,2913.1,92.5,-0.039844481,8960.554086,9370000.123,74.922,25.49867503,52.30831966,4.59,24.635,High_Middle,500030,101684758,98899845,106005203,114092963,121858258,128932753.0,4409076.5,1922153.25,1470718.125,484.0,2000,98899845.0,Population_2000,4533231.340311878,1976279.0130274068,1512131.96165109
460,2002265N10315,LILI,CYM,2002,NAm,CS,TS,"['2002-09-30 12:00:00', '2002-09-30 14:00:00', '2002-09-30 15:00:00', '2002-09-30 18:00:00', '2002-09-30 21:00:00', '2002-10-01 00:00:00', '2002-10-01 03:00:00']","[[19.6, -79.6], [19.7, -79.8], [19.76, -79.91], [20.0, -80.3], [20.25, -80.67], [20.5, -81.1], [20.76, -81.64]]",15,0,15,1,67.0,982.0,8.857142857000001,301.0,46.0,,,,,,,70.35781897,1000.0,,,0.004410046,,99.83,1.7000017669999998,86150.46221,-19999.99955,82.1902439,41.89543781,188.9625,,0.0,High,300,45351,42303,49261,56672,61724,,,,,,2000,42303.0,Population_2000,,,
461,2002265N10315,LILI,JAM,2002,NAm,CS,TS,"['2002-09-28 03:00:00', '2002-09-28 06:00:00', '2002-09-28 09:00:00', '2002-09-28 12:00:00', '2002-09-28 15:00:00', '2002-09-28 18:00:00', '2002-09-28 21:00:00', '2002-09-29 00:00:00', '2002-09-29 03:00:00', '2002-09-29 06:00:00', '2002-09-29 09:00:00', '2002-09-29 12:00:00', '2002-09-29 15:00:00', '2002-09-29 18:00:00', '2002-09-29 21:00:00', '2002-09-30 00:00:00', '2002-09-30 03:00:00', '2002-09-30 06:00:00', '2002-09-30 09:00:00']","[[17.46, -75.37], [17.5, -75.6], [17.78, -75.52], [18.1, -75.4], [18.32, -75.5], [18.5, -75.7], [18.68, -75.87], [18.8, -76.1], [18.83, -76.45], [18.8, -76.8], [18.75, -77.02], [18.7, -77.2], [18.67, -77.39], [18.7, -77.6], [18.84, -77.83], [19.0, -78.1], [19.03, -78.37], [19.1, -78.7], [19.35, -79.17]]",6,1,5,0,48.0,996.8421053,5.473684211,260.2631579,45.9,2783115.0,21432606022.0,0.0,0.0,0.0,0.0,70.35781897,30.0,4.0,56.588,0.050132852,1179.8,100.46,1.997290944,4747.302486,1840000.0180000002,74.14,46.23273898,248.64681439999998,5.2,47.748999999999995,High_Middle,1500,2692845,2654701,2740003,2810460,2891021,,2746927.0,1131499.75,11932.861328125,388.0,2000,2654701.0,Population_2000,2786396.14680335,1147757.6737601522,12104.318325542035
462,2002265N10315,LILI,CUB,2002,NAm,CS,TS,"['2002-10-01 06:00:00', '2002-10-01 09:00:00', '2002-10-01 11:00:00', '2002-10-01 12:00:00', '2002-10-01 14:00:00', '2002-10-01 15:00:00', '2002-10-01 18:00:00', '2002-10-01 21:00:00', '2002-10-02 00:00:00']","[[21.0, -82.2], [21.02, -82.66], [21.3, -83.0], [21.6, -83.2], [22.1, -84.0], [22.24, -84.21], [22.4, -84.4], [22.69, -84.97], [23.0, -85.7]]",18,0,18,2,87.55555556,970.1111110999999,14.11111111,301.44444439999995,93.2,4291608.0,36102840300.0,638843.0,7036723863.0,0.0,0.0,70.35781897,23000.0,3.0,40.22,0.33911771,3123.2,116.85,1.424821261,3619.05531,5140000.016,77.105,0.159388895,105.2697716,8.14,24.215,High_Middle,281470,11199651,11126430,11261582,11225832,11324781,11326616.0,3934994.75,439794.71875,88062.5703125,192.0,2000,11126430.0,Population_2000,3960890.2304541753,442688.92732378276,88642.09397470356
463,2002265N10315,LILI,USA,2002,NAm,GM,TS,"['2002-10-03 09:00:00', '2002-10-03 12:00:00', '2002-10-03 13:00:00', '2002-10-03 15:00:00', '2002-10-03 18:00:00', '2002-10-03 21:00:00', '2002-10-04 00:00:00', '2002-10-04 03:00:00', '2002-10-04 06:00:00', '2002-10-04 09:00:00', '2002-10-03 03:00:00', '2002-10-03 06:00:00']","[[28.57, -91.79], [29.2, -92.1], [29.5, -92.2], [29.96, -92.34], [30.5, -92.4], [31.17, -92.32], [31.9, -92.1], [32.63, -91.83], [33.5, -91.4], [34.59, -90.77], [27.41, -90.83], [28.1, -91.4]]",21,0,21,0,65.5,973.0,16.08333333,175.91666669999998,97.2,5352223.0,1233570000000.0,1152678.0,280653000000.0,0.0,0.0,70.35781897,2000000.0,,29554.683999999997,0.60139725,5546.8,94.09,1.74169525,45087.36728,0.0,76.93658537,49.35962707,31.39354993,4.76279808,20.590999999999998,High,237000,287625193,282162411,295516599,309321666,320635163,331002651.0,4642201.0,1271292.5,273728.09375,840.0,2000,282162411.0,Population_2000,4732075.948166579,1295905.2532052277,279027.5838490969
464,2002265N10315,LILI,HTI,2002,NAm,CS,TS,"['2002-09-27 18:00:00', '2002-09-27 21:00:00', '2002-09-28 00:00:00']","[[16.7, -75.0], [17.09, -75.04], [17.4, -75.1]]",6,0,6,0,42.33333333,1001.333333,6.666666667,339.0,46.0,,,,,,,70.35781897,,4.0,,0.10280838199999999,920.4,94.28,-0.251464388,721.1682505,15500000.0,57.655,1.599241503,317.6396952,1.461652,61.065,Low,250,8754150,8463806,9195288,9949322,10695542,,159513.0,0.0,0.0,332.0,2000,8463806.0,Population_2000,164984.96408707855,0.0,0.0
465,2002268N15258,JULIO,MEX,2002,EP,EP,TS,"['2002-09-25 18:00:00', '2002-09-25 21:00:00', '2002-09-26 00:00:00', '2002-09-26 03:00:00', '2002-09-26 06:00:00', '2002-09-26 09:00:00', '2002-09-25 09:00:00', '2002-09-25 12:00:00', '2002-09-25 15:00:00']","[[17.0, -101.9], [17.51, -102.11], [18.0, -102.4], [18.37, -102.81], [18.7, -103.3], [19.04, -103.8], [15.74, -101.56], [16.1, -101.6], [16.53, -101.71]]",21,0,21,0,36.22222222,1002.0,10.33333333,290.0,46.9,1457473.0,27923337778.0,0.0,0.0,0.0,0.0,70.35781897,,,341.598,0.227998772,2913.1,92.5,-0.039844481,8960.554086,9370000.123,74.922,25.49867503,52.30831966,4.59,24.635,High_Middle,500,101684758,98899845,106005203,114092963,121858258,128932753.0,2058489.375,618015.5625,227426.953125,484.0,2000,98899845.0,Population_2000,2116454.2163078845,635418.2143869526,233831.05091006937
466,2002295N11261,KENNA,MEX,2002,EP,EP,TS,"['2002-10-25 12:00:00', '2002-10-25 15:00:00', '2002-10-25 16:30:00', '2002-10-25 18:00:00', '2002-10-25 21:00:00', '2002-10-25 09:00:00']","[[20.4, -106.5], [21.26, -105.75], [21.7, -105.4], [22.1, -105.1], [22.9, -104.37], [19.79, -107.05]]",21,0,21,4,112.83333329999999,950.3333332999998,20.0,39.5,123.2,3878239.0,82232569679.0,1340511.0,26495248436.0,510921.0,8326473393.0,70.35781897,200000.0,3.0,341.598,0.227998772,2913.1,92.5,-0.039844481,8960.554086,9370000.123,74.922,25.49867503,52.30831966,4.59,24.635,High_Middle,9000,101684758,98899845,106005203,114092963,121858258,128932753.0,1815890.375,932702.9375,160613.046875,484.0,2000,98899845.0,Population_2000,1867023.890041529,958966.8465666112,165135.73709976018
467,2003011S09182,AMI,FJI,2003,SP,SP,TS,"['2003-01-13 15:00:00', '2003-01-13 18:00:00', '2003-01-13 09:00:00', '2003-01-13 12:00:00', '2003-01-13 21:00:00']","[[-16.1, 179.82], [-17.0, 180.0], [-14.73, 179.73], [-15.35, 179.75], [-18.06, 180.33]]",6,5,1,2,82.7,958.8,17.2,171.0,110.7,,,,,,,71.95500655,30000.0,17.0,68.0,0.20831393199999998,2338.9,90.62,0.999999345,3503.5091820000002,3860000.028,66.152,13.46467731,44.66754242,5.7694134,50.915,High_Middle,30000,816076,811006,821604,859818,868627,896445.0,,,,,2005,821604.0,Population_2005,,,
468,2003021S10163,BENI,SLB,2003,SP,SP,NR,"['2003-01-21 06:00:00', '2003-01-21 09:00:00', '2003-01-21 12:00:00', '2003-01-21 15:00:00', '2003-01-21 18:00:00', '2003-01-21 21:00:00', '2003-01-22 00:00:00', '2003-01-22 03:00:00', '2003-01-22 06:00:00', '2003-01-22 09:00:00', '2003-01-22 12:00:00', '2003-01-22 15:00:00', '2003-01-22 18:00:00', '2003-01-22 21:00:00', '2003-01-23 00:00:00', '2003-01-23 03:00:00', '2003-01-23 06:00:00', '2003-01-23 09:00:00', '2003-01-23 12:00:00', '2003-01-20 18:00:00', '2003-01-20 21:00:00', '2003-01-21 00:00:00', '2003-01-21 03:00:00', '2003-01-23 15:00:00', '2003-01-23 18:00:00', '2003-01-23 21:00:00', '2003-01-24 00:00:00', '2003-01-24 03:00:00', '2003-01-24 06:00:00', '2003-01-24 09:00:00']","[[-10.1, 162.9], [-10.15, 162.85], [-10.2, 162.8], [-10.25, 162.75], [-10.3, 162.7], [-10.35, 162.65], [-10.4, 162.6], [-10.44, 162.55], [-10.5, 162.5], [-10.59, 162.46], [-10.7, 162.4], [-10.8, 162.3], [-10.9, 162.2], [-11.0, 162.15], [-11.1, 162.1], [-11.19, 162.01], [-11.3, 161.9], [-11.44, 161.79], [-11.6, 161.7], [-9.9, 163.1], [-9.95, 163.05], [-10.0, 163.0], [-10.05, 162.95], [-11.75, 161.64], [-11.9, 161.6], [-12.06, 161.55], [-12.2, 161.5], [-12.3, 161.45], [-12.4, 161.4], [-12.54, 161.34]]",3,1,2,-1,20.2,1001.766667,2.066666667,213.66666669999998,39.4,2631.0,23351648.0,0.0,0.0,0.0,0.0,71.95500655,,,0.659,0.035792822,3207.6,81.58,6.50000183,1101.62533,859999.9994,68.518,0.237127447,15.97059664,4.974765556,82.999,Low_Middle,275,447017,412660,469918,527861,603118,,53763.52734375,20513.84375,4023.11181640625,90.0,2005,469918.0,Population_2005,51143.413750103406,19514.121382015055,3827.0493465550853
469,2003021S11081,FARI,MDG,2003,SI,SI,TS,"['2003-01-28 15:00:00', '2003-01-28 18:00:00', '2003-01-28 21:00:00', '2003-01-29 00:00:00', '2003-01-29 03:00:00', '2003-01-29 06:00:00', '2003-01-29 09:00:00', '2003-01-29 12:00:00', '2003-01-29 15:00:00', '2003-01-29 18:00:00', '2003-01-29 21:00:00', '2003-01-30 00:00:00', '2003-01-30 03:00:00', '2003-01-28 06:00:00', '2003-01-28 09:00:00', '2003-01-28 12:00:00', '2003-01-30 06:00:00', '2003-01-30 09:00:00', '2003-01-30 12:00:00', '2003-01-30 15:00:00', '2003-01-30 18:00:00', '2003-01-30 21:00:00', '2003-01-31 00:00:00']","[[-19.9, 49.74], [-20.03, 49.37], [-20.15, 48.98], [-20.3, 48.47], [-20.53, 47.72], [-20.8, 46.9], [-21.07, 46.23], [-21.37, 45.5], [-21.69, 44.47], [-21.97, 43.53], [-22.11, 43.02], [-22.27, 42.73], [-22.55, 42.4], [-19.2, 50.97], [-19.48, 50.52], [-19.73, 50.1], [-22.93, 42.2], [-23.38, 42.19], [-23.87, 42.27], [-24.32, 42.28], [-24.83, 42.33], [-25.49, 42.46], [-26.2, 42.67]]",9,0,9,0,36.53623188,994.7391303999999,11.34782609,223.3913043,67.8,6779352.0,2042825554.0,199727.0,66358849.0,0.0,0.0,71.95500655,,,9.72,0.17072607899999998,2201.7,88.48,9.784892131,456.1356409,21019999.74,60.256,1.6416672559999999,29.71272999,2.34,72.064,Low,500,17279141,15766806,18336724,21151640,24234088,27691018.0,8093452.0,2298554.75,397717.8125,450.0,2005,18336724.0,Population_2005,7626656.663683873,2165984.0449946104,374779.1677727746
470,2003056S21042,JAPHET,MOZ,2003,SI,SI,TS,"['2003-03-02 06:00:00', '2003-03-02 09:00:00', '2003-03-02 12:00:00', '2003-03-02 15:00:00', '2003-03-02 18:00:00', '2003-03-02 21:00:00', '2003-03-03 00:00:00', '2003-03-03 03:00:00', '2003-03-03 06:00:00', '2003-03-01 18:00:00', '2003-03-01 21:00:00', '2003-03-02 00:00:00', '2003-03-02 03:00:00']","[[-22.6, 36.4], [-22.35, 36.05], [-22.1, 35.7], [-21.88, 35.39], [-21.67, 35.13], [-21.46, 34.93], [-21.27, 34.73], [-21.06, 34.52], [-20.9, 34.23], [-23.33, 37.33], [-23.18, 37.15], [-23.0, 36.93], [-22.81, 36.69]]",21,0,21,2,82.92307692,957.2307691999999,6.230769231,309.3846154,99.3,3512677.0,1074241221.0,457026.0,173436176.0,6291.0,2521295.0,71.95500655,,11.0,6.627000000000001,0.23278551100000003,819.2,99.6,6.926450061000001,347.15669510000004,44960000.52,49.888999999999996,2.254175913,24.58239019,3.438,70.363,Low,23010,19331100,17711927,20493925,23531574,27042002,31255435.0,4016100.75,1013567.5,372756.25,508.0,2005,20493925.0,Population_2005,3788227.253116472,956057.6951096484,351606.0659134353
471,2003056S21042,JAPHET,ZWE,2003,SI,SI,TS,"['2003-03-03 09:00:00', '2003-03-03 12:00:00', '2003-03-03 15:00:00', '2003-03-03 18:00:00', '2003-03-03 21:00:00', '2003-03-04 00:00:00', '2003-03-04 03:00:00', '2003-03-04 06:00:00', '2003-03-04 09:00:00', '2003-03-04 12:00:00', '2003-03-04 15:00:00', '2003-03-04 18:00:00', '2003-03-04 21:00:00', '2003-03-05 00:00:00', '2003-03-05 03:00:00']","[[-20.85, 33.83], [-20.8, 33.4], [-20.63, 33.06], [-20.42, 32.74], [-20.23, 32.43], [-20.07, 32.1], [-19.96, 31.64], [-19.8, 31.4], [-19.81, 31.14], [-19.9, 30.9], [-19.94, 30.7], [-20.0, 30.5], [-20.09, 30.27], [-20.2, 30.0], [-20.3, 29.71]]",18,0,18,0,48.55555556,982.0,6.066666667000001,273.4,61.2,2283159.0,2038031186.0,0.0,0.0,0.0,0.0,71.95500655,,8.0,18.494,0.30461790699999997,795.4,88.49,-16.99507469,1102.230755,14160000.01,43.195,3.0349207289999995,30.97382448,4.800904217,65.521,Low,50000,11982224,11881477,12076699,12697723,13814629,,6224999.0,2043750.0,776468.5625,716.0,2005,12076699.0,Population_2005,6176301.356668407,2027761.9157354175,770394.3142768566
472,2003061S21148,ERICA,NCL,2003,SP,EA,TS,"['2003-03-13 15:00:00', '2003-03-13 18:00:00', '2003-03-13 21:00:00', '2003-03-14 00:00:00', '2003-03-14 03:00:00', '2003-03-13 09:00:00', '2003-03-13 12:00:00', '2003-03-14 06:00:00']","[[-20.84, 163.48], [-21.1, 164.3], [-21.56, 165.18], [-22.1, 166.2], [-22.57, 167.41], [-20.42, 162.29], [-20.65, 162.8], [-23.1, 168.65]]",15,0,15,4,106.0,928.1666667000002,18.25,115.5,145.1,266608.0,16681773258.0,247948.0,15481695132.0,170786.0,11797131455.0,71.95500655,40000.0,2.0,,0.030182516,4029.1,99.82,1.6025852680000001,,9999.999776,75.27073171,42.36228647,12.32472648,0.538880795,37.013000000000005,High_Middle,1100,225296,213230,232250,249750,272400,,187010.890625,171216.140625,23714.14453125,540.0,2005,232250.0,Population_2005,181411.4342917115,166089.60868998923,23004.09862782562
473,2003122S11065,MANOU,MDG,2003,SI,SI,TS,"['2003-05-08 06:00:00', '2003-05-08 09:00:00', '2003-05-08 12:00:00', '2003-05-08 15:00:00', '2003-05-08 18:00:00', '2003-05-08 21:00:00', '2003-05-09 00:00:00', '2003-05-09 03:00:00', '2003-05-09 06:00:00', '2003-05-09 09:00:00', '2003-05-09 12:00:00', '2003-05-09 15:00:00', '2003-05-09 18:00:00', '2003-05-09 21:00:00', '2003-05-10 00:00:00', '2003-05-10 03:00:00', '2003-05-10 06:00:00', '2003-05-10 09:00:00', '2003-05-10 12:00:00', '2003-05-10 15:00:00', '2003-05-07 21:00:00', '2003-05-08 00:00:00', '2003-05-08 03:00:00', '2003-05-10 18:00:00', '2003-05-10 21:00:00']","[[-19.07, 49.8], [-19.12, 49.58], [-19.17, 49.43], [-19.21, 49.3], [-19.27, 49.2], [-19.33, 49.12], [-19.4, 49.07], [-19.44, 49.05], [-19.5, 49.03], [-19.6, 49.0], [-19.73, 48.97], [-19.87, 48.95], [-20.03, 48.93], [-20.24, 48.92], [-20.5, 48.9], [-20.78, 48.89], [-21.1, 48.87], [-21.44, 48.8], [-21.88, 48.76], [-22.47, 48.83], [-18.81, 50.83], [-18.87, 50.47], [-18.97, 50.11], [-23.1, 49.03], [-23.5, 49.52]]",15,12,3,0,56.70666667,978.34,5.28,198.36,73.9,7543996.0,2024705110.0,472465.0,165189266.0,0.0,0.0,71.95500655,,89.0,9.72,0.17072607899999998,2201.7,88.48,9.784892131,456.1356409,21019999.74,60.256,1.6416672559999999,29.71272999,2.34,72.064,Low,162086,17279141,15766806,18336724,21151640,24234088,27691018.0,5284136.5,652096.0,72485.59375,450.0,2005,18336724.0,Population_2005,4979370.341547732,614485.9206876867,68304.93794174842
474,2003144N16119,LINFA,PHL,2003,WP,WP,TS,"['2003-05-24 09:00:00', '2003-05-24 12:00:00', '2003-05-24 15:00:00', '2003-05-26 09:00:00', '2003-05-26 12:00:00', '2003-05-26 15:00:00', '2003-05-26 18:00:00', '2003-05-26 21:00:00', '2003-05-27 00:00:00', '2003-05-27 03:00:00', '2003-05-27 06:00:00', '2003-05-27 09:00:00', '2003-05-27 12:00:00', '2003-05-27 15:00:00', '2003-05-27 18:00:00', '2003-05-24 06:00:00', '2003-05-24 18:00:00', '2003-05-24 21:00:00', '2003-05-25 00:00:00', '2003-05-25 03:00:00', '2003-05-25 06:00:00', '2003-05-25 09:00:00', '2003-05-25 12:00:00', '2003-05-25 15:00:00', '2003-05-25 18:00:00', '2003-05-25 21:00:00', '2003-05-26 00:00:00', '2003-05-26 03:00:00', '2003-05-26 06:00:00', '2003-05-27 21:00:00', '2003-05-28 00:00:00', '2003-05-28 03:00:00']","[[15.77, 118.75], [16.0, 118.8], [16.17, 118.82], [16.08, 118.88], [16.07, 119.08], [16.09, 119.2], [16.1, 119.35], [16.1, 119.55], [16.1, 119.88], [16.11, 120.38], [16.18, 120.95], [16.35, 121.43], [16.6, 121.88], [16.83, 122.29], [17.18, 122.72], [15.5, 118.7], [16.3, 118.8], [16.42, 118.72], [16.5, 118.6], [16.52, 118.45], [16.5, 118.37], [16.46, 118.3], [16.37, 118.22], [16.22, 118.11], [16.14, 118.09], [16.05, 118.22], [15.99, 118.38], [16.03, 118.51], [16.07, 118.67], [17.71, 123.27], [18.32, 123.75], [18.89, 124.01]]",18,0,18,0,34.59114583,995.2838542000002,5.71875,114.90625,61.5,20578024.0,211013000000.0,0.0,0.0,0.0,0.0,71.95500655,4000.0,51.0,278.368,0.059842047999999995,2823.4,94.72,4.970368696,1689.572895,15560000.21,68.937,27.102981099999997,278.5389912,2.34,54.12,Low_Middle,13909,83051971,77991755,86326250,93966780,102113212,109581078.0,32513030.0,8351082.0,2581219.75,608.0,2005,86326250.0,Population_2005,31279839.268844992,8034332.779225578,2483316.347248111
475,2003158N08156,SOUDELOR,PHL,2003,WP,WP,TS,"['2003-06-14 15:00:00', '2003-06-16 15:00:00', '2003-06-14 00:00:00', '2003-06-14 03:00:00', '2003-06-14 06:00:00', '2003-06-14 09:00:00', '2003-06-14 12:00:00', '2003-06-14 18:00:00', '2003-06-14 21:00:00', '2003-06-15 00:00:00', '2003-06-15 03:00:00', '2003-06-15 06:00:00', '2003-06-15 09:00:00', '2003-06-15 12:00:00', '2003-06-16 06:00:00', '2003-06-16 09:00:00', '2003-06-16 12:00:00', '2003-06-16 18:00:00', '2003-06-16 21:00:00', '2003-06-17 00:00:00']","[[12.74, 126.25], [18.62, 123.23], [11.5, 127.5], [11.78, 127.22], [12.1, 126.97], [12.27, 126.7], [12.45, 126.45], [13.1, 126.08], [13.53, 125.91], [13.97, 125.78], [14.38, 125.67], [14.75, 125.55], [15.11, 125.36], [15.45, 125.15], [17.48, 124.05], [17.83, 123.73], [18.2, 123.45], [19.05, 123.1], [19.41, 123.04], [19.77, 123.05]]",9,0,9,0,48.025,987.8125,8.0,313.65,51.8,249392.0,2677802510.0,0.0,0.0,0.0,0.0,71.95500655,2455.0,13.0,278.368,0.059842047999999995,2823.4,94.72,4.970368696,1689.572895,15560000.21,68.937,27.102981099999997,278.5389912,2.34,54.12,Low_Middle,127130,83051971,77991755,86326250,93966780,102113212,109581078.0,3153043.25,807.5090942382812,0.0,608.0,2005,86326250.0,Population_2005,3033451.0830801264,776.8809820525506,0.0
476,2003179N20271,BILL,USA,2003,NAm,GM,TS,"['2003-06-30 15:00:00', '2003-06-30 18:00:00', '2003-06-30 19:00:00', '2003-06-30 21:00:00', '2003-07-01 00:00:00', '2003-07-01 03:00:00', '2003-07-01 06:00:00', '2003-07-01 09:00:00', '2003-07-01 12:00:00', '2003-07-01 15:00:00', '2003-07-01 18:00:00', '2003-07-01 21:00:00', '2003-07-02 00:00:00', '2003-07-02 03:00:00', '2003-07-02 06:00:00', '2003-07-02 09:00:00', '2003-07-02 12:00:00', '2003-07-02 15:00:00', '2003-07-02 18:00:00', '2003-07-02 21:00:00', '2003-06-30 09:00:00', '2003-06-30 12:00:00']","[[28.62, -91.21], [29.1, -91.0], [29.3, -91.0], [29.73, -90.83], [30.4, -90.3], [31.02, -89.81], [31.6, -89.3], [32.17, -88.88], [32.7, -88.4], [33.2, -87.71], [33.6, -87.0], [33.85, -86.51], [34.1, -86.0], [34.54, -85.25], [35.0, -84.5], [35.3, -84.0], [35.6, -83.5], [36.03, -82.86], [36.5, -82.0], [36.92, -80.84], [27.67, -91.55], [28.2, -91.5]]",21,0,21,-1,30.95454545,1004.0,13.5,41.13636364,52.5,2321774.0,517466000000.0,0.0,0.0,0.0,0.0,71.95500655,50000.0,4.0,34205.554,0.591621188,6023.7,95.66,2.8612107669999998,45980.51458,0.0,77.03658537,55.42732036,31.66453462,4.923485217,20.417,High,4,290107933,282162411,295516599,309321666,320635163,331002651.0,26961170.0,7158227.0,1361081.625,840.0,2005,295516599.0,Population_2005,26467715.608630195,7027214.193524172,1336170.5508563705
477,2003196N05150,IMBUDO,PHL,2003,WP,WP,TS,"['2003-07-22 00:00:00', '2003-07-22 03:00:00', '2003-07-22 06:00:00', '2003-07-22 09:00:00', '2003-07-22 12:00:00', '2003-07-21 15:00:00', '2003-07-21 18:00:00', '2003-07-21 21:00:00', '2003-07-22 15:00:00']","[[16.38, 123.0], [16.66, 122.2], [16.95, 121.38], [17.33, 120.5], [17.68, 119.67], [15.36, 125.21], [15.72, 124.5], [16.06, 123.77], [17.88, 119.01]]",15,7,8,4,89.47222222,945.5833332999998,16.0,292.77777779999997,129.6,,,,,,,71.95500655,26468.0,21.0,278.368,0.059842047999999995,2823.4,94.72,4.970368696,1689.572895,15560000.21,68.937,27.102981099999997,278.5389912,2.34,54.12,Low_Middle,14280,83051971,77991755,86326250,93966780,102113212,109581078.0,47094588.0,16290534.0,581433.375,608.0,2005,86326250.0,Population_2005,45308331.55422537,15672648.32356918,559380.116696047
478,2003196N05150,IMBUDO,CHN,2003,WP,WP,TS,"['2003-07-24 00:00:00', '2003-07-24 03:00:00', '2003-07-24 06:00:00', '2003-07-24 09:00:00', '2003-07-24 12:00:00', '2003-07-24 15:00:00', '2003-07-24 18:00:00', '2003-07-24 21:00:00', '2003-07-25 00:00:00', '2003-07-25 06:00:00', '2003-07-25 09:00:00', '2003-07-23 21:00:00']","[[21.1, 111.92], [21.65, 111.08], [22.12, 110.17], [22.51, 109.48], [22.82, 108.83], [23.17, 108.09], [23.42, 107.37], [23.46, 106.7], [23.37, 106.08], [23.4, 104.87], [23.74, 104.41], [20.47, 112.48]]",21,12,9,0,51.375,980.1736110999999,14.08333333,295.4166667,129.6,,,,,,,71.95500655,100000.0,20.0,5650.63,0.08669667800000001,4871.1,90.7,10.03560303,2253.929689,50250000.96,72.381,20.52400801,137.23592219999998,1.79,60.224,Low_Middle,7400020,1288400000,1262645000,1303720000,1337705000,1371220000,1439323776.0,118576384.0,57456660.0,5532359.0,156.0,2005,1303720000.0,Population_2005,117182994.15948209,56781487.392998494,5467348.307612064
479,2003196N11137,KONI,PHL,2003,WP,WP,TS,"['2003-07-16 21:00:00', '2003-07-17 00:00:00', '2003-07-17 03:00:00', '2003-07-17 06:00:00', '2003-07-17 09:00:00', '2003-07-17 12:00:00', '2003-07-17 15:00:00', '2003-07-17 18:00:00', '2003-07-17 21:00:00', '2003-07-18 00:00:00', '2003-07-16 15:00:00', '2003-07-16 18:00:00', '2003-07-18 03:00:00', '2003-07-18 06:00:00', '2003-07-18 09:00:00', '2003-07-18 12:00:00']","[[10.95, 126.27], [11.03, 125.7], [11.12, 125.13], [11.25, 124.5], [11.44, 123.75], [11.65, 123.0], [11.83, 122.42], [11.97, 121.85], [12.06, 121.14], [12.12, 120.42], [10.67, 127.5], [10.85, 126.85], [12.2, 119.81], [12.3, 119.28], [12.46, 118.81], [12.65, 118.42]]",15,0,15,0,34.26041667,997.59375,12.0,283.4375,60.2,9741884.0,101025000000.0,0.0,0.0,0.0,0.0,71.95500655,1499.0,8.0,278.368,0.059842047999999995,2823.4,94.72,4.970368696,1689.572895,15560000.21,68.937,27.102981099999997,278.5389912,2.34,54.12,Low_Middle,116602,83051971,77991755,86326250,93966780,102113212,109581078.0,13851884.0,2914756.75,1184374.25,608.0,2005,86326250.0,Population_2005,13326494.180661896,2804202.5811737943,1139451.9727678052
